versioned_name,base_name,version,status,bucket,category,relevance_score,group_name,title,abstract,datatracker_url,date_seen,error
draft-mcewan-adkm-problem-statement-00,draft-mcewan-adkm-problem-statement,0,new-draft,read_now,adjacent_watchlist,15,none,Autonomous Decentralized Key Management (ADKM) Problem Statement,"Many Internet applications require stable, long-lived identifiers
   whose controlling cryptographic keys evolve over time.  Existing
   standards provide mature mechanisms for certification, transparency,
   self-certifying identifiers, decentralized identifiers, and shared
   consensus over state.  However, these mechanisms address different
   trust and deployment models.

   This document identifies an interoperability gap in deployments that
   require stable identifier continuity, controller-authorized key-state
   evolution, independently verifiable event histories, and consistency
   evidence without requiring either a designated administrative issuer
   to authorize each state transition or participation in a global
   consensus system.

   The document defines the problem space for Autonomous Decentralized
   Key Management (ADKM), describes related approaches, and identifies
   requirements and scope boundaries for a possible application-
   independent key-state evolution architecture.",https://datatracker.ietf.org/doc/draft-mcewan-adkm-problem-statement/,2026-09-24,
draft-mcewan-adkm-requirements-00,draft-mcewan-adkm-requirements,0,new-draft,adjacent_watchlist,core_identity,3,none,Autonomous Decentralized Key Management (ADKM) Requirements,"This document defines the high-level functional, operational,
   security, and protocol requirements for Autonomous Decentralized Key
   Management (ADKM).  The design goal is straightforward.
   Cryptographic key state bound to a stable identifier should be able
   to begin, evolve, and be independently verified without requiring a
   central administrative authority or globally ordered consensus ledger
   to remain online and authoritative.

   These requirements establish the minimum properties for key-state
   inception, forward commitment, local evidence verification, duplicity
   detection, cryptographic agility, and transport independence.  They
   are intended to guide the standardization of ADKM data models and
   exchange protocols without prescribing a single implementation.",https://datatracker.ietf.org/doc/draft-mcewan-adkm-requirements/,2026-09-24,
draft-moskowitz-ads-b-auth-04,draft-moskowitz-ads-b-auth,4,new-draft,read_now,core_identity,9,none,ADS-B Authentication,"Automatic Dependent Surveillance – Broadcast (ADS-B) is a
   surveillance technology mandated in many airspaces.  It is now widely
   deployed but suffers from a lack of security and privacy.  From a
   security point of view, it is relatively easy to spoof ADS-B messages
   with readily available hardware and software.  From a privacy point
   of view, every ADS-B message contains the aircraft's assigned 24-bit
   ICAO address, a unique identifier that can be cross-referenced with
   external databases (e.g. aircraft registries) to reveal the owner,
   and can be used to track when and where a specific aircraft has
   flown.  In addition, the main transmission medium used for ADS-B, the
   1090 MHz frequency, on which messages are broadcast using the
   Extended Squitter (1090ES) format, is approaching saturation in some
   parts of the world due to the volume of ADS-B and other protocol
   messages, resulting in packet loss in certain areas.

   This paper presents the IETF TESLA protocol along with X.509
   certificates issued by ICAO member states for each aircraft to
   authenticate all ADS-B messaging.  It leverages the 8PSK phase
   overlay (PO) scheme proposed in the Minimum Operational Performance
   Standards (MOPS) for ADS-B (RTCA [DO-260C]), which enables 1090ES
   ADS-B transmissions to convey three times more information, to
   support the transmission of the extra security information required
   by the authentication scheme.  By doing so, the impact of
   authentication on channel usage is negligible.  Beyond message
   authentication, this scheme protocol has two important additional
   benefits: 1) the possibility to implement a Flight Authorization
   scheme, allowing ATC and intercepting aircraft to not only
   authenticate an aircraft but to verify that it is authorizes to
   conduct that flight and 2) a privacy-preserving methodology that
   assigns random 24-bit identifiers to designated aircraft while still
   enabling blind authentication of their ADS-B transmissions.",https://datatracker.ietf.org/doc/draft-moskowitz-ads-b-auth/,2026-09-24,
draft-oliveira-ipv7-00,draft-oliveira-ipv7,0,new-draft,monitor,core_identity,5,none,IPv7: Identity-Centric Network Protocol with Verifiable Origin and Rate-Limit Tokens,"This document specifies IPv7, an identity-centric network protocol
   that replaces purely numerical source addressing with a hierarchical
   identity string and a Variable-Length Identity Block (VLIB).  The
   VLIB carries an Ephemeral Identity Token (EIT), provider and tenant
   identifiers, role/policy signalling, and an Origin Signature
   verifiable by the originating provider.  Validation occurs in three
   layers at the first-hop router: Origin Verification, Identity
   Verification, and Policy Enforcement.  A quantum-resistant signature
   option using CRYSTALS-Dilithium (ML-DSA-65) is incorporated.  This
   document also describes an optional local extension for Rate-Limit
   Tokens issued by ISPs and enforced in hardware.  A reference
   implementation in Rust is available as the arkhe-ipv7 and arkhe-
   ipv7-cli crates.",https://datatracker.ietf.org/doc/draft-oliveira-ipv7/,2026-09-24,
draft-pardue-moq-qlog-moq-events-08,draft-pardue-moq-qlog-moq-events,8,new-draft,ignored_after_review,ignored_after_review,0,none,MoQ qlog event definitions,"This document defines a qlog event schema containing concrete events
   for MoQ.",https://datatracker.ietf.org/doc/draft-pardue-moq-qlog-moq-events/,2026-09-24,
draft-prz-lsr-ash-packets-03,draft-prz-lsr-ash-packets,3,new-draft,ignored_after_review,ignored_after_review,0,none,IS-IS Aggregated SNP Hash Packets,"The document presents an optional new type of database
   synchronization packet called an Aggregated SNP Hash (ASH).  When
   feasible, it compresses traditional SNP exchanges into a dynamic
   Merkle tree-like structure, which speeds up synchronization of large
   databases and adjacency numbers while reducing the load from regular
   CSNP exchanges during normal operation.  Just like CSNPs and PSNPs,
   ASH packets come in two flavors, called Complete ASH (CASH) and
   Partial ASH (PASH).",https://datatracker.ietf.org/doc/draft-prz-lsr-ash-packets/,2026-09-24,
draft-ramakrishna-satp-data-sharing-06,draft-ramakrishna-satp-data-sharing,6,new-draft,ignored_after_review,ignored_after_review,0,none,Protocol for Requesting and Sharing Views across Networks,"With increasing use of DLT (distributed ledger technology) systems,
   including blockchain systems and networks, for virtual assets, there
   is a need for asset-related data and metadata to traverse system
   boundaries and link their respective business workflows.  Systems and
   networks can define and project views, or asset states, outside of
   their boundaries, as well as guard them using access control
   policies, and external agents or other systems can address those
   views in a globally unique manner.  Universal interoperability
   requires such systems and networks to request and supply views via
   gateway nodes using a request-response protocol.  The endpoints of
   this protocol lie within the respective systems or in networks of
   peer nodes, but the cross-system protocol occurs through the systems’
   respective gateways.  The inter-gateway protocol that allows an
   external party to request a view by an address and a DLT system to
   return a view in response must be DLT-neutral and mask the internal
   particularities and complexities of the DLT systems.  The view
   generation and verification modules at the endpoints must obey the
   native consensus logic of their respective networks.",https://datatracker.ietf.org/doc/draft-ramakrishna-satp-data-sharing/,2026-09-24,
draft-ramakrishna-satp-views-addresses-08,draft-ramakrishna-satp-views-addresses,8,new-draft,ignored_after_review,ignored_after_review,0,none,Views and View Addresses for Secure Asset Transfer,"With increasing use of DLT (distributed ledger technology) systems,
   including blockchain systems and networks, for virtual assets, there
   is a need for asset-related data and metadata to traverse system
   boundaries and link their respective business workflows.  Core
   requirements for such interoperation between systems are the
   abilities of these systems to project views of their assets to
   external parties, either individual agents or other systems, and the
   abilities of those external parties to locate and address the views
   they are interested in.  A view denotes the complete or partial state
   of a virtual asset, or the output of a function computed over the
   states of one or more assets, or locks or pledges made over assets
   for internal or external parties.  Systems projecting these views
   must be able to guard them using custom access control policies, and
   external parties consuming them must be able to verify them
   independently for authenticity, finality, and freshness.  The end-to-
   end protocol that allows an external party to request a view by an
   address and a DLT system to return a view in response must be DLT-
   neutral and mask the interior particularities and complexities of the
   DLT systems.  The view generation and verification modules at the
   endpoints must obey the native consensus logic of their respective
   systems.",https://datatracker.ietf.org/doc/draft-ramakrishna-satp-views-addresses/,2026-09-24,
draft-rzz-rtgwg-inter-domain-ebr-00,draft-rzz-rtgwg-inter-domain-ebr,0,new-draft,ignored_after_review,ignored_after_review,0,none,BGP-based Inter-domain Elastic Bandwidth-aware Routing Framework,"Although operators typically consider redundant capacity during
   network design, link congestion may still occur under specific
   scenarios, such as link degradation or traffic bursts.  Several
   congestion mitigation mechanisms have been proposed for intra-domain
   links, but congestion is not limited to intra-domain links, it can
   also occur on inter-domain links.

   Since changes of available bandwidth do not trigger updates to BGP
   route selection, BGP cannot alleviate inter-domain link congestion
   automatically, causing packet loss or increased delay.

   This document defines a BGP-based inter-domain elastic bandwidth-
   aware routing (BEBR) mechanism, to alleviate inter-domain link
   congestion.  To avoid the dependency on cross-domain deployment, this
   document proposes both inbound BEBR and outbound BEBR, designed to
   address inbound and outbound traffic congestion, respectively.  Thus,
   the congestion on both directions of inter-domain links can be
   mitigated by deploying BEBR on only one side of the inter-domain
   link.",https://datatracker.ietf.org/doc/draft-rzz-rtgwg-inter-domain-ebr/,2026-09-24,
draft-sabey-succession-receipts-05,draft-sabey-succession-receipts,5,new-draft,read_now,authorization,11,none,Succession Receipts: Portable Signed Evidence of Authority Succession Between Autonomous Agents,"Autonomous agents are upgraded, replaced, suspended, and restored
   while holding real operational authority.  A Succession Receipt is a
   portable, signed JSON document that proves one completed, policy-
   gated transfer of authority between two agents: which agent held the
   authority, which agent holds it now, under what legitimacy
   determination the transfer ran, and which obligations carried
   forward, with every claim grounded in signed evidence events embedded
   in the receipt itself.  Receipts are verifiable offline by parties
   who do not operate the issuing system, using only the issuer's public
   key.  This document specifies the receipt wire format, its
   canonicalization and signature scheme (JSON Canonicalization Scheme
   with Ed25519), the verification algorithm including bidirectional
   claim grounding, and an optional claim that binds a pre-execution
   authorization of the handoff to the succession evidence.  Where
   decision receipts prove what an agent did, and delegation receipts
   prove what an agent may do, Succession Receipts prove that an agent
   legitimately became the holder of an authority.",https://datatracker.ietf.org/doc/draft-sabey-succession-receipts/,2026-09-24,
draft-saha-aadp-03,draft-saha-aadp,3,new-draft,read_now,core_identity,11,none,The Agent Action Decision Protocol (AADP): Per-Action Authorization for AI Agents,"The Agent Action Decision Protocol (AADP) separates per-action
   authorization from an agent's identity and its standing capabilities,
   and gives that authorization semantics that a stateless tool
   permission or access grant cannot express: whether a specific
   proposed action, with specific argument values, may be performed now,
   given mutable state such as cumulative budgets, live reservations,
   approval lifecycle, and a kill switch.  Existing agent-security work
   concentrates on identity -- who an agent is, what credentials it
   holds, and which tools it may reach; AADP addresses the complementary
   decision, and composes with that work rather than replacing it.  This
   document defines a two-phase wire contract between a Policy Decision
   Point (PDP) that authorizes agent actions and the Policy Enforcement
   Points (PEPs) that perform them: verdicts with machine-readable
   reasons, obligations that fail closed, atomic budget reservation, an
   approval lifecycle, idempotency behavior, evidence sufficient to re-
   derive every verdict, and a set of evaluation invariants any
   conformant decision point must observe -- including the rule that an
   irreversible action is never executed autonomously.  The protocol is
   transport-agnostic and is designed so that decision points and
   enforcement points can be implemented independently, in different
   languages, by different parties.",https://datatracker.ietf.org/doc/draft-saha-aadp/,2026-09-24,
draft-salaheldin-bcnp-00,draft-salaheldin-bcnp,0,new-draft,ignored_after_review,ignored_after_review,0,none,Brain Control Network Protocol (BCNP),"The Brain Control Network Protocol (BCNP) is a binary, TCP-based
   application-layer protocol for discovering, configuring, and
   commanding networked devices from a single controller using a small,
   fixed vocabulary of discrete control inputs, such as those produced
   by a brain-computer interface.  A Controller establishes a private
   wireless network that Devices join, discovers Devices and assigns
   each a persistent address, discovers and registers the Actions a
   Device can perform, and subsequently issues short, stateless
   commands, expressed through that same small input vocabulary, to
   elicit those Actions.  This document specifies BCNP's binary message
   formats, its Discovery, Pairing, and Command phases, and the
   reconciliation mechanism used to recover from lost acknowledgments
   and Devices that change network address.",https://datatracker.ietf.org/doc/draft-salaheldin-bcnp/,2026-09-24,
draft-sankarshan-agent-registry-protocol-02,draft-sankarshan-agent-registry-protocol,2,new-draft,read_now,core_identity,8,none,Agent Registry Protocol,"Software agents increasingly act on behalf of people and
   organizations across administrative and security boundaries.
   Existing discovery mechanisms can identify an endpoint or advertise a
   capability, but they do not by themselves provide a common way to
   resolve who operates an agent, the bounded authority under which it
   acts, whether that authority is current, or what evidence supports a
   reliance decision.

   This document defines the Agent Registry Protocol (ARPA), an HTTP and
   JSON protocol for publishing and resolving information about software
   agents, their operational deployments, typed relationships, bounded
   delegated authority, lifecycle status, and associated evidence.  ARPA
   separates identification, authentication, authorization, assurance,
   and lifecycle state.  Registration, successful authentication,
   capability advertisement, or proof verification does not by itself
   establish authority to perform an action.

   The protocol is designed to support deterministic fail-safe behavior
   when material authority information is revoked, suspended, expired,
   stale, conflicting, unavailable, or unverifiable.",https://datatracker.ietf.org/doc/draft-sankarshan-agent-registry-protocol/,2026-09-24,
draft-sato-agent-accountability-refarch-01,draft-sato-agent-accountability-refarch,1,new-draft,read_now,adjacent_watchlist,7,none,AI Audit Reference Architecture for Post-Hoc Agent Accountability,"This document defines a reference architecture for producing,
   protecting, and verifying post-hoc accountability records for the
   actions of autonomous and semi-autonomous software agents, built from
   evidence captured across an action's full lifecycle -- before,
   during, and after it executes -- but assessed after the fact.  It is
   scoped exclusively to post-hoc accountability, as distinct from real-
   time enforcement, and depends on no other individual submission's
   proposed architecture: everything it requires is either an already-
   settled standard, used as published, or intended to be specified and
   released openly as the author's own work, independent of this
   document's own adoption.  It defines seven ordered stages -- intent
   and mandate capture, the agent boundary, the record producer, the
   event log and its cryptographic anchoring, a composed trust fabric,
   the disclosed audit record, and third-party verification -- together
   with two branch conditions covering cross-principal transactions and
   external resource ingestion.",https://datatracker.ietf.org/doc/draft-sato-agent-accountability-refarch/,2026-09-24,
draft-senarath-a2wp-00,draft-senarath-a2wp,0,new-draft,read_now,verifiable_claims,16,none,Agent-to-Wallet Protocol for Digital Credentials (A2WP),"This document defines the Agent-to-Wallet Protocol (A2WP), an
   interface through which a software Agent requests digital credential
   operations from a Wallet.  A2WP supports credential acquisition,
   presentation, and optional queries for authorized credential
   metadata.  The Wallet controls credential selection, disclosure,
   approval, and cryptographic execution.

   A2WP defines an information model, observable operation behavior, and
   an HTTPS binding.  Credential formats, Agent identity schemes,
   delegation mechanisms, policy languages, and Wallet internals are
   outside its scope.  External credential protocols are integrated
   through protocol mappings.",https://datatracker.ietf.org/doc/draft-senarath-a2wp/,2026-09-24,
draft-sergeev-claim-boundaries-01,draft-sergeev-claim-boundaries,1,new-draft,read_now,trust_infrastructure,9,none,Claim Boundaries for Execution Evidence,"Systems that act in the world produce logs, receipts, approvals,
   traces, attestations, provenance statements, and transparency
   records.  These artifacts are routinely offered as evidence that an
   action was authorized, performed, or completed.  This document states
   a discipline for bounding such claims: the strength of an execution-
   related claim is limited by what the available evidence actually
   observed, constitutes, or proves, and by the control and observation
   topology at the boundary that produced it.  Message formats,
   signature validity, receipt validity, and registration do not create
   observation or independence that did not exist.  No message format
   can supply the independent enforcement or observation dependencies
   that a prevention or adversary-resistant detection-coverage guarantee
   requires.  An appendix works through a scenario in which one party
   creates another and may be able to act in its name.  The document
   defines no protocol, no record format, and no registry.  It collects
   non-inference rules, a control-topology test for prevention and
   detection claims, a worked example, and reporting distinctions for
   evidence that does not support the claim asserted over it.",https://datatracker.ietf.org/doc/draft-sergeev-claim-boundaries/,2026-09-24,
draft-seymour-wimse-connected-flight-02,draft-seymour-wimse-connected-flight,2,new-draft,read_now,authorization,23,none,Zero Trust Fabric Layer Agent-to-Agent Chained Trust on a Connected Flight,"The Zero Trust Fabric Layer (ZTFL) verified a single autonomous agent
   issuing a single request.  It did not address what happens when that
   agent delegates its authority to a second agent, or a third, a
   pattern already standard in multi-agent orchestration.  Existing
   delegation mechanisms do not close this gap.  OAuth 2.0 Token
   Exchange represents prior actors as claims that are informational
   only for access control decisions.  Classical logic-based and
   relationship-based authorization models were built for stable, long-
   lived principals and do not enforce a tenant boundary at the specific
   hop where it is crossed, nor do they bind every hop in a chain to a
   single expiring credential established at the chain's origin.  This
   document extends ZTFL with a chained authorization model, structured
   on the mechanics of international travel.  An immutable Passport
   establishes identity for the full journey.  A Ticket, issued once at
   task initiation as a conditional ephemeral credential, binds every
   subsequent hop to the same authorized chain; a locally valid-looking
   Boarding Pass that cannot trace back to it is rejected regardless of
   appearance.  A per-hop Boarding Pass, a child ephemeral token derived
   from and traceable to the Ticket, authorizes each leg.  A Visa, an
   explicit and narrowly scoped grant, is required only at the moment a
   hop crosses a tenant boundary the Passport alone cannot cross.  The
   model is formalized as a boundary-conditional evaluation function,
   implemented and validated against the Cedar policy language, and
   compared directly against OAuth Token Exchange, delegation logic, and
   relationship-based authorization on two properties none of them
   enforce structurally: chain-wide traceability to a single origin, and
   containment at the boundary itself.",https://datatracker.ietf.org/doc/draft-seymour-wimse-connected-flight/,2026-09-24,
draft-sibiryakov-ztds-protocol-01,draft-sibiryakov-ztds-protocol,1,new-draft,read_now,agent_identity,11,none,The Zero-Trust Data Sanitization (ZTDS) Protocol for Frontier Artificial Intelligence Ingestion,"This document specifies the Zero-Trust Data Sanitization (ZTDS)
   protocol, an architectural framework and execution standard designed
   to eliminate personally identifiable information (PII), protected
   health information (PHI), payment card data, and corporate
   credentials from unstructured text payloads prior to ingestion by
   remote Large Language Models (LLMs) and autonomous AI agents.

   ZTDS enforces strict in-memory execution within volatile Random
   Access Memory (RAM), ephemeral surrogate tokenization, tab-isolated
   session mapping, and mathematically verifiable zero network egress of
   raw identifying data.  Reversible mapping is executed strictly on the
   client or private host boundary, precluding intermediate cloud proxy
   interception, prompt injection exfiltration, and persistent vector
   database poisoning.",https://datatracker.ietf.org/doc/draft-sibiryakov-ztds-protocol/,2026-09-24,
draft-sirkkavaara-vaara-receipt-11,draft-sirkkavaara-vaara-receipt,11,new-draft,read_now,trust_infrastructure,11,none,The Vaara Receipt: A Recomputable Receipt Format for Decisions About Autonomous Actions,"This document specifies vaara.receipt/v1, a signed and independently
   recomputable record that binds a decision about an autonomous action
   to the evidence the decision was made on, and optionally to one or
   more external timestamp anchors.  The format is canonicalized with
   the JSON Canonicalization Scheme (JCS) so that any third party can
   recompute its digests and verify its signature without access to the
   issuer.  A decision and the execution receipt that answers it form
   one recomputable pair through the envelope's back link.

   The receipt's trust is root-agnostic: the same record is verifiable
   with or without a hardware trusted execution environment and is re-
   expressible as an IETF RATS Entity Attestation Result.  Downstream
   specifications (a payment rail, a compliance regime, a framework
   integration) define profiles that pin to a version of this document
   and add only their own evidence schema; they do not redefine the
   envelope.  The format described here is deployed, and its receipts
   are independently recomputable from public conformance vectors that
   ship with standalone checkers importing no issuer code.  The minimal
   profile is a governance decision over a single autonomous action,
   bound to the action's own intent with no external rail; it is the
   floor of the format, and a reference library offers a matching
   adoption floor at the API layer as a one-line decorator over the
   governed function.",https://datatracker.ietf.org/doc/draft-sirkkavaara-vaara-receipt/,2026-09-24,
draft-sogomonian-aiip-aiid-00,draft-sogomonian-aiip-aiid,0,new-draft,read_now,core_identity,9,none,"AIIP/AIID: No-Surprise Autonomous Action, Identity, Access Plane, Receipt, and Revocation","This document wraps the AIIF model for governing autonomous systems
   in one architecture: AIID (durable principal identity) and AIIP (the
   agents-only access plane).  The primary rule is no surprise:
   autonomous systems MUST NOT act outside their authorized task and
   grant.  Consequential action is carried on AIIP only (Resolve,
   Invoke, signed Receipt of execution).  HTTPS remains the human plane;
   agents MUST NOT use HTTP/HTTPS as their consequential action path
   (this does not forbid TLS or underlay transport).  Controls include
   Monitor freeze, HQ set-active, network-wide freeze, and revocation.
   Companion work already on the Datatracker includes the AIID
   namespace, AIIP architecture, AIIP core, native-access exploration,
   and execution- outcome attestation.  This is regulation by channel,
   not a ban on intelligence.  This document is an individual
   Experimental Internet- Draft; it does not claim Working Group
   adoption or RFC status.",https://datatracker.ietf.org/doc/draft-sogomonian-aiip-aiid/,2026-09-24,
draft-son-potus-00,draft-son-potus,0,new-draft,read_now,adjacent_watchlist,7,none,Presidential Oversight and Trust for Uncontrolled Swarms (POTUS): GIF-Carried Containment,"This document specifies an experimental binding of a signed
   containment instruction and a Presidential Capability Advertisement
   to a GIF89a image.  An operator can deliver the same object for
   inspection, capability-claim presentation, and machine enforcement.
   The presidential presentation profile uses an operator-selected
   depiction of Donald J.  Trump.  The advertisement carries the
   issuer's declared basis for intervention, with fields for attributed
   numerical strength and intelligence claims.  A receiving enforcement
   point authenticates the issuer and installs a persistent hold on the
   named workload's access to protected resources.

   The specification defines the container, signature profile, anti-
   replay state, delivery interface, enforcement receipts, and recovery
   requirements.  It defines no image-carried release operation.  Its
   protection boundary is the managed resource interface, not the
   recipient model's willingness to obey the image.  The experiment
   concerns authenticated artifact delivery and observable containment,
   not the defensive effect of a portrait.",https://datatracker.ietf.org/doc/draft-son-potus/,2026-09-24,
draft-song-lamps-pq-composite-frodokem-00,draft-song-lamps-pq-composite-frodokem,0,new-draft,ignored_after_review,ignored_after_review,0,none,Composite FrodoKEM for use in X.509 Public Key Infrastructure,"Composite FrodoKEM defines combinations of FrodoKEM with RSA-OAEP,
   ECDH, X25519, and X448.  This document specifies the algorithm
   definitions, key formats, and certificate conventions for using
   Composite FrodoKEM in the X.509 Public Key Infrastructure.",https://datatracker.ietf.org/doc/draft-song-lamps-pq-composite-frodokem/,2026-09-24,
draft-tanase-ain-authoritative-resolution-00,draft-tanase-ain-authoritative-resolution,0,new-draft,read_now,adjacent_watchlist,19,none,Authoritative Resolution and Pre-Interaction Verification of Persistent Digital Agent Identities,"This document specifies AIN-WRP, a protocol-independent mechanism for
   authoritative resolution of persistent digital agent identities and
   for verification of relationship-specific state before a digital
   agent begins a protected operational interaction with another agent
   or with a non-agent service or system.  An Agent Identity Number
   (AIN) acts as a stable lookup anchor.  The protocol resolves current
   identity, lifecycle, operator or authority, endpoint, mandate,
   restriction, provenance, and cryptographic verification information
   from sources competent to make the corresponding assertions.

   AIN-WRP separates persistent identity from credentials, proof of
   control, delegated authority, operational eligibility, policy
   decision, and execution.  For participants operating under
   independent administrative domains, the protocol performs logically
   independent resolution, validates source competence and evidence
   freshness, correlates the resulting assertions for the proposed
   relationship, and produces a Pre-Interaction Trust State.  A signed,
   time-limited State Proof may convey that state to a gateway or
   relying party.  The gateway applies local policy and controls whether
   an A2A, MCP, API, messaging, transactional, or proprietary protocol
   begins.

   This version defines the protocol model and the initial requirements
   for future interoperable profiles.  It does not require all AIN
   registration, resolution, assertion issuance, policy evaluation, or
   operational enforcement to be performed by a single central service,
   a mandatory Regional Network Operator (RNO), or a particular gateway,
   identity provider, authorization framework, or execution protocol.",https://datatracker.ietf.org/doc/draft-tanase-ain-authoritative-resolution/,2026-09-24,
draft-toutain-schc-toward-rfc9363bis-00,draft-toutain-schc-toward-rfc9363bis,0,new-draft,adjacent_watchlist,adjacent_watchlist,3,none,Toward RFC 9363bis: Changes to the SCHC YANG Data Model,"This document is not a revision of RFC 9363, ""A YANG Data Model for
   Static Context Header Compression (SCHC)"": it identifies changes --
   additions to, and removals from, its YANG data model -- motivated by
   discussions in the SCHC working group and by drafts published since
   RFC 9363.  These changes include more flexible compression Rule
   entries through the use of Universal Options, which allow identifiers
   to be added to or removed from a Rule Description depending on the
   Universal Options in use; some new Field Length functions, and new
   Matching Operators (MOs) and Compression/Decompression Actions
   (CDAs); and a mechanism for the manual allocation of YANG Schema Item
   iDentifiers (SIDs).  Once the working group agrees on the resulting
   wording, these changes are intended to be incorporated into a future
   revision of RFC 9363.",https://datatracker.ietf.org/doc/draft-toutain-schc-toward-rfc9363bis/,2026-09-24,
draft-tt-netmod-yang-config-templates-04,draft-tt-netmod-yang-config-templates,4,new-draft,ignored_after_review,ignored_after_review,0,none,YANG Configuration Templates,"This document defines a YANG-based configuration template mechanism
   whereby repetitive configuration data can be factored out into
   templates and applied where needed.  This avoids the redundant
   definition of identical configuration and ensures the consistency of
   it, thus allowing configuration data to be managed more conveniently
   and efficiently.",https://datatracker.ietf.org/doc/draft-tt-netmod-yang-config-templates/,2026-09-24,
draft-vandemeent-ains-discovery-02,draft-vandemeent-ains-discovery,2,new-draft,read_now,core_identity,11,none,"AINS: AInternet Name Service - Agent Discovery, Route Posture and Evidence Reference Protocol","This document specifies AINS (AInternet Name Service), a protocol for
   discovery, identification reference, route posture, and evidence
   reference of autonomous agents (AI agents, devices, humans, and
   services) in heterogeneous networks.  AINS defines a transport-
   independent logical namespace for agents, a structured record format
   combining identity, capabilities, route-provider metadata, and
   cryptographic evidence references, and a resolution protocol based on
   HTTPS.  Unlike the Domain Name System (DNS), which maps names to
   network addresses, AINS maps agent identifiers to rich metadata
   objects that include capabilities, endpoint information, route
   posture, and references to companion provenance protocols.  AINS
   federates through signed append-only replication logs, enabling
   multi-registry deployments without central authority while preserving
   auditability.  This specification is designed to complement TIBET
   [TIBET], JIS [JIS], UPIP [UPIP], and RVP [RVP].",https://datatracker.ietf.org/doc/draft-vandemeent-ains-discovery/,2026-09-24,
draft-vandemeent-upip-process-integrity-02,draft-vandemeent-upip-process-integrity,2,new-draft,read_now,core_identity,9,none,"UPIP: Universal Process Integrity Protocol with Task Capsules, Work Corridors, and Fork Tokens","This document defines UPIP (Universal Process Integrity Protocol), a
   five-layer protocol for capturing, verifying, and reproducing
   computational processes across machines, actors, and trust domains.
   UPIP defines a cryptographic hash chain over five layers: STATE
   (input), DEPS (dependencies), PROCESS (execution), RESULT (output),
   and VERIFY (cross- machine proof).  The stack hash chains these
   layers, ensuring that modification of any component is detectable.

   This document also defines continuation artifacts: Task Capsules,
   Work Corridors, and Fork Tokens.  A task capsule carries a bounded
   process blueprint and evidence context.  A work corridor names a
   bounded continuation window.  A fork token freezes the UPIP stack at
   a specific point and transfers it to another actor with cryptographic
   chain of custody.  The receiving actor can verify what was handed
   off, validate capabilities, and continue the process with full
   provenance.

   UPIP integrates with TIBET [TIBET] for provenance tokens, JIS [JIS]
   for actor identity, AINS [AINS] for discovery, and RVP [RVP] for
   presence evidence.  UPIP is transport-agnostic with JSON as the
   baseline serialization.",https://datatracker.ietf.org/doc/draft-vandemeent-upip-process-integrity/,2026-09-24,
draft-wang-idr-flowspec-dip-origin-as-filter-14,draft-wang-idr-flowspec-dip-origin-as-filter,14,new-draft,ignored_after_review,ignored_after_review,0,none,Destination-IP-Origin-AS Filter for BGP Flow Specification,"This document defines an extension to the Border Gateway Protocol
   (BGP) Flow Specification (FlowSpec) to enable filtering based on the
   Origin Autonomous System (AS) of the destination IP address.  This
   extension is particularly useful in mitigating Distributed Denial of
   Service (DDoS) attacks or optimizing traffic redirection where the
   target IP addresses are numerous or rapidly changing, but belong to a
   specific destination Origin AS.",https://datatracker.ietf.org/doc/draft-wang-idr-flowspec-dip-origin-as-filter/,2026-09-24,
draft-wang-idr-flowspec-sip-origin-as-filter-02,draft-wang-idr-flowspec-sip-origin-as-filter,2,new-draft,ignored_after_review,ignored_after_review,0,none,Source-IP-Origin-AS Filter for BGP Flow Specification,"This document defines an extension to the Border Gateway Protocol
   (BGP) Flow Specification (FlowSpec) to enable filtering based on the
   Origin Autonomous System (AS) of the source IP address.  This
   extension is particularly useful in mitigating Distributed Denial of
   Service (DDoS) attacks where the source IP addresses are dynamic or
   numerous but belong to a specific source AS.",https://datatracker.ietf.org/doc/draft-wang-idr-flowspec-sip-origin-as-filter/,2026-09-24,
draft-xsaopig-nmop-service-flow-modal-mapping-06,draft-xsaopig-nmop-service-flow-modal-mapping,6,new-draft,ignored_after_review,ignored_after_review,0,none,Architecture for Service Flow Characteristics and Modal Mapping Based on SDN and ALTO Protocol,"This Internet-Draft specifies a comprehensive framework for mapping
   service flow characteristics to network modal resources in multi-
   modal intelligent computing networks.  It introduces the use of the
   ALTO protocol for collecting service flow data and leverages an SDN
   architecture to separate control and data planes.  The ALTO protocol
   facilitates the acquisition of diverse network state information,
   including data from several SDN domains and dynamic network
   environments, directly from controllers while keeping the provider's
   internal details confidential.  It then transmits the controller's
   decisions using a proven method.  The document details methods for
   characteristic identification, intelligent mapping, and continuous
   optimization, enabling dynamic resource allocation and improved
   network performance.  The framework is designed to support scalable,
   efficient, and secure operations in environments with complex network
   loads and diverse service requirements.",https://datatracker.ietf.org/doc/draft-xsaopig-nmop-service-flow-modal-mapping/,2026-09-24,
